date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:38	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:46%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/07_1.jpg?attachauth=ANoY7coshWl-WPMlW7wQNaUotkyeQB6oMAXqVdmK4DKSZ7RvvQ4CjzmZsNRv8xSrV0gG3LEVjNAB9sRdwrwfcQWb18ipXdo7P1AykFNrLgG0zFMV6Pde9gZZUBZw_ZVjWFnHlzgyONrcw-rj57cgsO9YqL5whOEGvCm10PRWksQbMwCWGHuyltX5D_4R88LHaQZg3sYj5lftjnLB0Rxc2JbopL5Ezoe75QU7q10j3IG7QseG2omO9uA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/07_14cbf.html	(from http://www.icme2014.org/places-of-interest)
15:47:38	2432/2432	---M--	200	added ('OK')	image/gif	date:Wed,%2012%20Feb%202014%2007:47:46%20GMT	http://www.icme2014.org/_/rsrc/1391603670000/system/app/images/spinner.gif	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1391603670000/system/app/images/spinner.gif	(from http://www.icme2014.org/_/rsrc/1391603670000/system/app/css/camelot/dashboard.css)
15:47:38	1439/1439	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202014%2007:47:47%20GMT	http://docs.google.com/images/env.png	C:/Users/mmLab/Desktop/ICME2014_20140212/docs.google.com/images/env.png	(from http://www.icme2014.org/_/rsrc/1391603670000/system/app/css/camelot/error.css)
15:47:41	1945/1945	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:47:48%20GMT	https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurementsccd7.html	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:47:44	1933/1933	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:47:50%20GMT	https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_28fa0.html	(from http://www.icme2014.org/isvision-challenge)
15:47:46	1931/1931	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:47:52%20GMT	https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity9678.html	(from http://www.icme2014.org/isvision-challenge)
15:47:49	1930/1930	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:47:55%20GMT	https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy3c12.html	(from http://www.icme2014.org/isvision-challenge)
15:47:51	1928/1928	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:47:57%20GMT	https://sites.google.com/site/ieeeicme2014/paper-submission/icme2014login.png?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login7ef8.html	(from http://www.icme2014.org/paper-submission)
15:47:53	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:00%20GMT	https://sites.google.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdube0f.html	(from http://www.icme2014.org/city-of-chengdu)
15:47:56	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:02%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_197a3.html	(from http://www.icme2014.org/places-of-interest)
15:47:58	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:05%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1642b.html	(from http://www.icme2014.org/places-of-interest)
15:48:01	1919/1919	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:07%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/03.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/038bbc.html	(from http://www.icme2014.org/places-of-interest)
15:48:01	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:34%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attachauth=ANoY7crmSEThKW_gtGyzPbQL9R4eKHZZiqcuzRGxwvIpGKzDesc3UTMUy4T7yCW4vPY_T4JJu0CDA7NVn5QcbXG1tYxqHrpjj_3kuZ_R31AAHXJDC0AnaJwpeA8878NyupmUygPh5rBRILXpbJgvGc1wwFLemNm_SUS5TltdK2t3tcNl67cuJh9-rb0tbkIaEyOXB0IEFp5j_XXhWOBor7VJycHo7UScP4uT1GARZA-AXh0nZUL4Xg8%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_18fc1.html	(from http://www.icme2014.org/places-of-interest)
15:48:03	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:10%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/05_1.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/05_17e61.html	(from http://www.icme2014.org/places-of-interest)
15:48:03	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:10%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_18fc1.html	(from http://www.icme2014.org/places-of-interest)
15:48:06	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:12%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/06_1.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/06_10241.html	(from http://www.icme2014.org/places-of-interest)
15:48:06	1921/1921	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:12%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/07_1.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/07_14cbf.html	(from http://www.icme2014.org/places-of-interest)
15:48:06	1940/1940	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:47:48%20GMT	https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset00c0.html	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:48:06	295/295	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:46%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/chengdu-sightseeing-tours/Paradise%20for%20Gourmets.jpg?attachauth=ANoY7cqDcQboaWCi-FMn54fVUcl4iwCVVTZMVowooORoJ5mgduADt6QZKz7G_NvQOoiDrRG10bG9e4T_79lvhqoobDC4NmQo-BRhOQTvOe2d3qMXyJ6xdD-NyH5lj8VGT0RpbfJW6Zl7QqgwknVTToq-UtiR3q0Z2Du7R_cQ8GZqAIvnVOD9nqAuSWk0J5YH8lYMO6Nxm5PDV_uvqTITB1WymWOnFWDSClKWC-bvNNbika76SgspQFy9AvaXP71gy7D8KxTvLGplCl-51tvJisHfHVrS9KXZWw%3D%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/chengdu-sightseeing-tours/Paradise%20for%20Gourmetsbf5f.html	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:48:06	1949/1949	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202014%2007:48:14%20GMT	https://sites.google.com/site/ieeeicme2014/chengdu-sightseeing-tours/Paradise%20for%20Gourmets.jpg?attredirects=1	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/chengdu-sightseeing-tours/Paradise%20for%20Gourmetsbf5f.html	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:48:06	12142/12142	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Feb%202014%2007:48:14%20GMT	https://sites.google.com/site/ieeeicme2014/_/rsrc/1391603670000/system/app/css/camelot/dashboard.css	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/_/rsrc/1391603670000/system/app/css/camelot/dashboard.css	(from https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attredirects=1)
15:48:06	1021/1021	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Feb%202014%2007:48:15%20GMT	https://sites.google.com/site/ieeeicme2014/_/rsrc/1391603670000/system/app/css/camelot/error.css	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/_/rsrc/1391603670000/system/app/css/camelot/error.css	(from https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attredirects=1)
15:48:07	598/598	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:15%20GMT	https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.b16fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attredirects=1)
15:48:07	631/631	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:15%20GMT	https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.b26fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attredirects=1)
15:48:07	20457/20457	---M--	200	added ('OK')	image/png	etag:%221383882064721%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attachauth=ANoY7coNzkGjTE0PSc32tLY08tuXyaHBFJd4lkBYHkiE9GF6xTyWr_ACD2a-i9t8iwohGmuydRJUjT4OdrWXYytpP6rQ5KfFERKf7Mcxj4YrGgKYSx35Stqp2t_2FDZmnsbphJ95sWKPABb5b7Rw9V_CdX2a_1M-WuY4Jm-AVY_n-jHyPLLmKm4BrEZMYSfhQoy7lp6biVdOsKEMCmPyEtP46nWZc6yxfjTab9ZWwojAAfGRH4QbxGgVHdq_gPJ-PkDDe2xlXoJb&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset4501.html	(from https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attredirects=1)
15:48:08	591/591	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:16%20GMT	https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.b36fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attredirects=1)
15:48:08	1668/1668	---M--	200	added ('OK')	image/png	etag:%221383882506375%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attachauth=ANoY7cr_PKArOQIS89Z8kkAukGNajiwBQ4HBw4WcBKvZkW-fHk93-G2G0rz9tzGoK0z9K0EUjQD1aAY_tQNGr7TghK80FHe7eF5CzAKJXKvGyAr8VT4mJEorgg03szf02AOwwQ4ZSkXaJIfRRBDmHQrtNgCpRhxnfQaE0u0iCvnnBL2VlIbjwN8BuI4AyRc9N3YFJzij_5OfHXiMM5hID33WnSempm_MddkTpXFLlne1aFdsfsKYWGDp9BZ7sDRm7PMEAzbcWj3NyTCkQzvxqAt1wjtJvwxoPQ%3D%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurementsff62.html	(from https://sites.google.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attredirects=1)
15:48:08	19892/19892	---M--	200	added ('OK')	image/png	etag:%221388464959410%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attachauth=ANoY7crsXbzokvDeinWcc3UdzKWGA4DHoDVvN34DQCmTTG8zRx-yWJi69jPniPOnZpQi7_kT8QZ3XiuuUAMceWlbbrcn3E9SkdYHZkPJlFYZa3FpNaxl8BaUbCH0GHDvrFIM-WIccDlpM6exIz8oQUqO14cZ-NUdMewr5FpCaAveeYCNVLUnPkg8g48NEPkb38wZhx2ygcetsNz8H6vaXuhKxrSCBBrmOnb7aH_oICKtvCxDvEN_7Y4Ccdlf2ge-DB_5qyfrDTmk&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2fd36.html	(from https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attredirects=1)
15:48:08	589/589	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:16%20GMT	https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.b46fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attredirects=1)
15:48:09	588/588	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:17%20GMT	https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.b56fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attredirects=1)
15:48:09	19887/19887	---M--	200	added ('OK')	image/png	etag:%221388464511394%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attachauth=ANoY7cqUVP3oc4bi3v2PxC1ZHXTO5orrj7tcx6IQRFv4z9dBTYItyZmOD9GGWgsWb4aby91exvjik_bNY-LFRESE3HGW8vjrCYIviMc5BAHFHqHRyaJQTvNeO-dVpxYh9s6pclUwZ5PS-59ch-TEBDfhC0g9ziGx3WEApnuVY-AN_IZhIOJA9rlc-gStwKvdU11dYuGo6yJ05oxTBuO52gWXdksafgRgsamW_qHKb5MaMUUe4mrpjh7p2gkiwVtaPbZIblkoCYGH&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrityaf95.html	(from https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attredirects=1)
15:48:09	568/568	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:17%20GMT	https://sites.google.com/site/ieeeicme2014/paper-submission/icme2014login.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/paper-submission/icme2014login.b66fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/paper-submission/icme2014login.png?attredirects=1)
15:48:09	9295/9295	---M--	200	added ('OK')	image/png	etag:%221388464617552%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attachauth=ANoY7coWF8smxolIDFNcQr7qrV6qqLRF0XTlVQ60uDdQGDN0vX_k9bNCOqOID8wTCjiSwnvAkRFoN7Oj5WKra6-PZSrreHEbZ_Yis_kB-1gFkL8u3lh0twcLEqs-m65PwnvS3tf3OC8hygo9ywIQKUoTP6LC_h0gbEg9NCxEeTT22Ag1BPf49MdrPqeIepljOPRMfDsfiho5YgkZqMPT37TIEaeaMC3yNx2HbNEOUd6FLtzlc_UItnaik0zFv8_A4I7fnGjd0o5D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracyd266.html	(from https://sites.google.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attredirects=1)
15:48:09	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:17%20GMT	https://sites.google.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/city-of-chengdu/Chengdu.b76fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attredirects=1)
15:48:09	22588/22588	---M--	200	added ('OK')	image/png	etag:%221384221105299%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login.png?attachauth=ANoY7co6S5l3gPsjzyYwW8JaV0P1p67PxXt1D2K5Fd7hgqUhDPYe90LNUkTS3hbxaGuFE7DV_g2Z9kZB3aNJrMDT4tC2MqBOE1P6O_yg9HMZWqtDT33DbUw8Nq3MFj3oU_Ur8ZRkoTfwrh6IFpArjVfHpKHLh7khMHqGFgOrp1s1yuYwKs_VF_xCEL9P2SwupLAwwZ6W6wTnOq39m_waVY8sB1uWuvOfBY8Jm9BP5vPZ4Fe_-9iCCa0%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login31b5.html	(from https://sites.google.com/site/ieeeicme2014/paper-submission/icme2014login.png?attredirects=1)
15:48:10	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:18%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/places-of-interest/01_1.b86fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attredirects=1)
15:48:10	106191/106191	---M--	200	added ('OK')	image/jpeg	etag:%221340770490223%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attachauth=ANoY7crewTZW2smbDrsBKj2vxAxLsdWJVEePEO2GHY3I6aS1TYmi1UiHKDjqjZBG6leJXuDPe-pE09ojmc9b2AEaiQF6H5OQCq1gRx-2ZnbTfDQkRLJg__RobBik_Q-z3M7XU6K3UjoPfRI2j0S0EqiMnw_nl1pMA_UW39mq42tTrRtdXQhljuMAL9XxA2UwsdIBxOJNO2WOjwJI2nLGG3k32RfBLTZGIU_jL5jn2zNnw_yS9XGqnjI%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdu4829.html	(from https://sites.google.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attredirects=1)
15:48:10	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:18%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/places-of-interest/02_1.b96fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attredirects=1)
15:48:10	48407/48407	---M--	200	added ('OK')	image/jpeg	etag:%221340771256048%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attachauth=ANoY7cqVPxORUfr3dLHjdcPS9RsA9JLW-ZlzT-k4SmPVK8Lztn9ezGQ70vNgIqXYc9MfcJViF8s9x7URAMmT-anULlFK5CAqf0qZcyPBr1J_HERJhm2YljX-2qB4kSp7N5HKtQsEh98ipzCaDA1QvbuykxHc-T2_MkiToQ_478yrtuN_WvfhIJtPz714dP-oORzZ_Aw_dM-VT87U537744odE10Td8y_bHE8qFb8IzfpJrCOBECWdM0%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_17593.html	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attredirects=1)
15:48:11	559/559	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:19%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/03.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/places-of-interest/03.ba6fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/03.jpg?attredirects=1)
15:48:11	35597/35597	---M--	200	added ('OK')	image/jpeg	etag:%221340771341348%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attachauth=ANoY7co3Ul-JMYTp5w_DIR4-X2ZsBpCmwtXAfKGrATYOuM_Ym3Vru5VgQLC9SbZOAK52UvOeRkoHUWkiAWj4M0jKRyZ2OCTRNf95J8jOQsUNErmC9Kcd8YllxQXeEND--at2ebi7YApSBsHzhBBagYsNdOV5MBrFtX4kSiqdkvc2-UNbBpcy9DojB4sQB_vf0eP0FbR_H_5LlC3r7L8bBnULX9niVfoDH0D81d97eh6uRFDICtMDM7s%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1512e.html	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attredirects=1)
15:48:11	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:19%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/places-of-interest/04_1.bb6fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attredirects=1)
15:48:11	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:48:20%20GMT	https://sites.google.com/site/ieeeicme2014/places-of-interest/05_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/sites.google.com/site/ieeeicme2014/places-of-interest/05_1.bc6fb5.delayed	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/05_1.jpg?attredirects=1)
15:48:11	34754/34754	---M--	200	added ('OK')	image/jpeg	etag:%221340771643616%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attachauth=ANoY7crmL1iV1iJAGqZM05s99GFn0dfa1YUIK9jiWzT5Ry34aRKgwbSkbMlA4wpVD2vaUYumwHjcGo0PXfX62HQyJngPQHEW7-a64k9WDVSORoIRGJxlD1-VZ3yhhDIGV1p-NoN6UeIzsMkup78to7V6rSmk6q_nwqmNudNUD1Ed4xVJcge-K0jtYkGXkCkCTwPXADOPfnITQXWCaiF7jQ-f4wFR6BFIlVU3d5ELa4ia8_gehqbIMtA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_1acdd.html	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attredirects=1)
15:48:12	116163/116163	---M--	200	added ('OK')	image/jpeg	etag:%221340771592146%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/03.jpg?attachauth=ANoY7coJ6FH2NMt0nynT7_HS1x4XN2bbffkVpmdDymB2Eii84KbV4d5QzCK-PcsxR2eVLnzn7HS_jiWL5TQ4c1h4cfTcqc61fjsGHFEq6K4SUJLn1WF3hhk9nElhBVBEZlJHzSDINvVWKHTfGc17722hJe_w3l3H881QE_x7Ye4GVEJpLXqyYy-xbCVlL6rX1LX8rjyi6eY7zKGJlDs2st37w27EOl59aWiif3BWGqKmb9CRVmz2bV8%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/036f48.html	(from https://sites.google.com/site/ieeeicme2014/places-of-interest/03.jpg?attredirects=1)
